id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,national_team_id,url,club_team_id,club_team_2_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp,detailed
859118,14937,Benjamin Chiemela Fredrick,Benjamin Chiemela,Fredrick,Benjamin Chiemela Fredrick,benjamin-chiemela-fredrick,20,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/nigeria/benjamin-chiemela-fredrick,669388,-1,Defender,180,90,90,1117263600,Nigeria,eu,3,1,2,0,0,0,1,0,1,2,0,2,0,0,0,0,0,-1,0,0,0,33,0,0,0,1,90,0,0,0,60,0,0,0,-1,-1,-1,5,1754678700,
818210,14937,Makaya Ibrahima Diaby,Makaya Ibrahima,Diaby,Makaya Ibrahima Diaby,makaya-ibrahima-diaby,18,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/guinea/makaya-ibrahima-diaby,2567,-1,Midfielder,180,0,180,1174114800,Guinea,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,1,1,0,90,180,0,0.5,-1,-1,-1,1,1753538400,
758483,14937,Christiaan Ravych,Christiaan,Ravych,Christiaan Ravych,christiaan-ravych,23,187,71,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/christiaan-ravych,2567,-1,Midfielder,180,0,180,1028012400,Belgium,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,12,1754748000,
21363,14937,Pieter Gerkens,Pieter,Gerkens,Pieter Gerkens,pieter-gerkens,30,180,72,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/pieter-gerkens,2567,-1,Midfielder,180,0,180,808297200,Belgium,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,21,1754748000,
605707,14937,Edgaras Utkus,Edgaras,Utkus,Edgaras Utkus,edgaras-utkus,25,187,80,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/lithuania/edgaras-utkus,2567,-1,Midfielder,180,0,180,961657200,Lithuania,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,20,1753538400,
199477,14937,Maxime Delanghe,Maxime,Delanghe,Maxime Delanghe,maxime-delanghe,24,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/maxime-delanghe,2567,-1,Goalkeeper,180,0,180,990601200,Belgium,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,19,1754748000,
712642,14937,Flávio Basilua Jacinto Nazinho,Flávio,Basilua Jacinto Nazinho,Flávio Nazinho,flavio-nazinho,22,178,72,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/portugal/flavio-nazinho,2567,-1,Defender,180,0,180,1058684400,Portugal,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,1,1,0,90,180,0,0.5,-1,-1,-1,18,1754748000,
21531,14937,Hannes Van der Bruggen,Hannes,Van der Bruggen,Hannes Van der Bruggen,hannes-van-der-bruggen,32,180,69,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/hannes-van-der-bruggen,2567,-1,Midfielder,0,0,0,733651200,Belgium,eu,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1754748000,
789616,14937,Steve Ngoura,Steve,Ngoura,Steve Ngoura,steve-ngoura,20,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/steve-ngoura,2567,-1,Forward,0,0,0,1109059200,France,eu,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1754748000,
724191,14937,Alan Steve Minda García,Alan Steve,Minda García,Alan Minda,alan-minda,22,175,67,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ecuador/alan-minda,2567,-1,Forward,90,0,90,1052895600,Ecuador,eu,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,50,0,0,0,0,0,0,0,0,45,0,0,0,-1,-1,-1,17,1754748000,
759136,14937,Lawrence Agyekum,Lawrence,Agyekum,Lawrence Agyekum,lawrence-agyekum,21,174,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ghana/lawrence-agyekum,2567,-1,Midfielder,180,0,180,1069574400,Ghana,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,16,1754748000,
588125,14937,Gary Magnée,Gary,Magnée,Gary Magnée,gary-magnee,25,173,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/gary-magnee,2567,-1,Defender,90,0,90,939711600,Belgium,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,2,45,1,1,0,45,90,0,1,-1,-1,-1,15,1753538400,
580353,14937,Abu Francis,Abu,Francis,Abu Francis,abu-francis,24,182,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ghana/abu-francis,2567,-1,Midfielder,90,0,90,988354800,Ghana,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,14,0,
840057,14937,Alama Bayo,Alama,Bayo,Alama Bayo,alama-bayo,19,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/guinea/alama-bayo,2567,-1,Midfielder,90,0,90,1138867200,Guinea,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,100,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,13,0,
908688,14937,Emmanuel Kakou,Emmanuel,Kakou,Emmanuel Kakou,emmanuel-kakou,20,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ivory-coast/emmanuel-kakou,2567,-1,Defender,130,0,130,1120114800,Ivory Coast,eu,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2,1,1,65,65,0,1.38,-1,-1,-1,11,1754748000,
817599,14937,Edan Diop,Edan,Diop,Edan Diop,edan-diop,20,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/edan-diop,2567,-1,Midfielder,180,0,180,1093676400,France,eu,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,-1,0,0,0,50,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,2,1754748000,
752080,14937,Ibrahim Diakité,Ibrahim,Diakité,Ibrahim Diakité,ibrahim-diakite,25,178,65,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/ibrahim-diakite,2567,-1,Defender,90,0,90,958460400,France,eu,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,50,0,0,0,0,0,1,1,0,45,90,0,1,-1,-1,-1,10,1754748000,
770390,14937,Nils De Wilde,Nils,De Wilde,Nils De Wilde,nils-de-wilde,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/nils-de-wilde,2567,-1,Midfielder,180,0,180,1043654400,Belgium,eu,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,9,0,
854607,14937,Dalangunypole Gomis,Dalangunypole,Gomis,Dalangunypole Gomis,dalangunypole-gomis,21,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/dalangunypole-gomis,2567,-1,Defender,90,0,90,1088406000,France,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,8,0,
761105,14937,Bas Langenbick,Bas,Langenbick,Bas Langenbick,bas-langenbick,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/bas-langenbick,2567,-1,Goalkeeper,90,0,90,1045123200,Belgium,eu,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,7,0,
862130,14937,Erick Nunes Barbosa dos Santos,Erick,Nunes Barbosa dos Santos,Erick Nunes Barbosa dos Santos,erick-nunes-barbosa-dos-santos,21,0,84,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/brazil/erick-nunes-barbosa-dos-santos,2567,-1,Midfielder,180,0,180,1078041600,Brazil,eu,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,6,0,
3344,14937,Laurent Lemoine,Laurent,Lemoine,Laurent Lemoine,laurent-lemoine,27,184,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/laurent-lemoine,535,-1,Defender,270,90,180,893401200,Belgium,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,5,1754834400,
610898,14937,Anton Tanghe,Anton,Tanghe,Anton Tanghe,anton-tanghe,26,194,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/anton-tanghe,535,-1,Midfielder,180,0,180,917510400,Belgium,eu,3,1,2,0,0,0,0,0,0,5,0,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2.5,36,1,1,0,60,180,0,0.5,-1,-1,-1,14,1754834400,
763828,14937,Tochukwu Nadi,Tochukwu,Nadi,Tochukwu Nadi,tochukwu-nadi,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/nigeria/tochukwu-nadi,535,-1,Midfielder,270,90,180,1056956400,Nigeria,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,2,2,0,90,135,0,0.67,-1,-1,-1,20,1754834400,
153093,14937,Benoit Nyssen,Benoit,Nyssen,Benoit Nyssen,benoit-nyssen,27,186,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/benoit-nyssen,535,-1,Midfielder,90,0,90,874047600,Belgium,eu,3,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,1,1,0,30,90,0,1,-1,-1,-1,19,1754143200,
790970,14937,Thomas Claes,Thomas,Claes,Thomas Claes,thomas-claes,21,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/thomas-claes,535,-1,Midfielder,90,0,90,1080288000,Belgium,eu,3,1,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,30,1,1,0,30,90,0,1,-1,-1,-1,18,1754834400,
927450,14937,Joseph Amankwaah Opoku,Joseph,Amankwaah Opoku,Joseph Amankwaah Opoku,joseph-amankwaah-opoku,20,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ghana/joseph-amankwaah-opoku,535,-1,Forward,180,90,90,1123484400,Ghana,eu,3,1,2,0,0,0,0,0,0,4,1,3,2,0,2,0,0,-1,1,1,0,0,0,0,0,2,45,0,0,0,60,0,90,0,-1,-1,-1,17,1754834400,
923630,14937,Jeppe Erenbjerg,Jeppe,Erenbjerg,Jeppe Erenbjerg,jeppe-erenbjerg,25,184,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/denmark/jeppe-erenbjerg,535,-1,Forward,180,90,90,956991600,Denmark,eu,3,1,2,1,0,1,0,0,0,3,1,2,0,0,0,0,0,-1,0.5,0,0.5,0,0,1,180,1.5,60,0,0,0,60,0,0,0,-1,-1,-1,1,1754143200,
3223,14937,Jelle Vossen,Jelle,Vossen,Jelle Vossen,jelle-vossen,36,180,70,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/jelle-vossen,535,-1,Forward,270,90,180,606556800,Belgium,eu,3,1,2,1,1,0,0,0,0,6,1,5,0,0,0,1,0,100,0.33,0,0.33,0,1,0,270,2,45,0,0,0,90,0,0,0,-1,-1,-1,3,1754143200,
589245,14937,Brent Gabriel,Brent,Gabriel,Brent Gabriel,brent-gabriel,26,190,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/brent-gabriel,535,-1,Goalkeeper,270,90,180,917424000,Belgium,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,16,1754834400,
825210,14937,Abdoulaye Kinski David Traoru00e9,Abdoulaye Kinski David,Traoru00e9,Abdoulaye Kinski David Traoru00e9,abdoulaye-kinski-david-traoru00e9,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/ivory-coast/abdoulaye-kinski-david-traoru00e9,535,-1,Midfielder,90,0,90,1056783600,Ivory Coast,eu,3,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,1,1,0,30,90,0,1,-1,-1,-1,15,1754143200,
854240,14937,Yannick Cappelle,Yannick,Cappelle,Yannick Cappelle,yannick-cappelle,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/yannick-cappelle,535,-1,Defender,180,90,90,1060239600,Belgium,eu,3,1,2,0,0,0,0,0,0,3,1,2,1,0,1,0,0,-1,0.5,0.5,0,0,0,0,0,1.5,60,0,0,0,60,0,180,0,-1,-1,-1,12,1754834400,
638196,14937,Stavros Gavriel,Stavros,Gavriel,Stavros Gavriel,stavros-gavriel,23,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/cyprus/stavros-gavriel,535,-1,Defender,270,90,180,1012291200,Cyprus,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,13,0,
840919,14937,Thibaud Sergeant,Thibaud,Sergeant,Thibaud Sergeant,thibaud-sergeant,19,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/thibaud-sergeant,535,-1,Midfielder,180,90,90,1127113200,Belgium,eu,2,1,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,6,0,
731294,14937,Tobias Hedl,Tobias,Hedl,Tobias Hedl,tobias-hedl,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/austria/tobias-hedl,535,-1,Forward,180,90,90,1042617600,Austria,eu,3,1,2,1,0,1,0,0,0,4,1,3,0,0,0,0,0,-1,0.5,0,0.5,0,0,1,180,2,45,0,0,0,60,0,0,0,-1,-1,-1,4,1754834400,
184794,14937,Enrique Lofolomo,Enrique,Lofolomo,Enrique Lofolomo,enrique-lofolomo,0,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/germany/enrique-lofolomo,535,-1,Midfielder,270,90,180,0,Germany,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,11,0,
847562,14937,Wilguens Paugain,Wilguens,Paugain,Wilguens Paugain,wilguens-paugain,23,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/wilguens-paugain,535,-1,Defender,180,90,90,998636400,France,eu,3,1,2,0,0,0,0,0,0,4,1,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,60,0,0,0,-1,-1,-1,10,1754834400,
21530,14937,Louis Bostyn,Louis,Bostyn,Louis Bostyn,louis-bostyn,31,195,86,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/louis-bostyn,535,-1,Goalkeeper,270,90,180,749718000,Belgium,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,9,0,
148004,14937,Serxho Ujka,Serxho,Ujka,Serxho Ujka,serxho-ujka,26,177,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/albania/serxho-ujka,535,-1,Midfielder,180,90,90,904201200,Albania,eu,3,1,2,1,0,1,0,0,0,4,1,3,0,0,0,0,0,-1,0.5,0,0.5,0,0,1,180,2,45,0,0,0,60,0,0,0,-1,-1,-1,2,1754834400,
745778,14937,Lukas Willen,Lukas,Willen,Lukas Willen,lukas-willen,22,189,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/lukas-willen,535,-1,Midfielder,270,90,180,1051254000,Belgium,eu,3,1,2,0,0,0,0,0,0,6,1,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,1,1,0,90,270,0,0.33,-1,-1,-1,8,1754834400,
797301,14937,Andres Labie,Andres,Labie,Andres Labie,andres-labie,21,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/andres-labie,535,-1,Midfielder,180,90,90,1075017600,Belgium,eu,2,1,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,45,0,0,0,90,0,0,0,-1,-1,-1,7,0,
21479,14937,Rob Schoofs,Rob,Schoofs,Rob Schoofs,rob-schoofs,31,179,68,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/rob-schoofs,537,-1,Midfielder,270,90,180,764409600,Belgium,eu,3,1,2,1,1,0,0,1,1,1,1,0,0,0,0,1,0,100,0.33,0,0.33,33,1,0,270,0.33,270,1,1,0,90,270,0,0.33,-1,-1,-1,1,1754756100,
26676,14937,Kerim Mrabti,Kerim,Mrabti,Kerim Mrabti,kerim-mrabti,31,175,75,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/sweden/kerim-mrabti,537,-1,Midfielder,0,0,0,769417200,Sweden,eu,3,1,2,1,1,0,0,1,1,0,0,0,1,0,1,0,0,-1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1754756100,
40394,14937,Ortwin De Wolf,Ortwin,De Wolf,Ortwin De Wolf,ortwin-de-wolf,29,190,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/ortwin-de-wolf,537,-1,Goalkeeper,270,90,180,830242800,Belgium,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,1,1,0,90,270,0,0.33,-1,-1,-1,12,1754756100,
740876,14937,Redouane Halhal,Redouane,Halhal,Redouane Halhal,redouane-halhal,22,185,73,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/redouane-halhal,537,-1,Defender,270,90,180,1046851200,France,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,2,2,0,90,135,0,0.67,-1,-1,-1,19,1754756100,
708559,14937,Rafik Belghali,Rafik,Belghali,Rafik Belghali,rafik-belghali,22,186,73,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/morocco/rafik-belghali,537,-1,Midfielder,180,90,90,1039334400,Morocco,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.5,180,1,1,0,60,180,0,0.5,-1,-1,-1,18,1754756100,
86471,14937,Fredrik Hammar,Fredrik,Hammar,Fredrik Hammar,fredrik-hammar,24,176,71,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/sweden/fredrik-hammar,537,-1,Midfielder,270,90,180,983174400,Sweden,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,1,1,0,90,270,0,0.33,-1,-1,-1,17,1754756100,
3343,14937,Nikola Storm,Nikola,Storm,Nikola Storm,nikola-storm,30,178,71,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/nikola-storm,537,-1,Forward,90,90,0,780908400,Belgium,eu,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,90,0,0,0,45,0,0,0,-1,-1,-1,16,1753546500,
637675,14937,José Martínez Marsà,José,Martínez Marsà,José Marsà,jose-marsa,23,185,78,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/jose-marsa,537,-1,Defender,270,90,180,1015228800,Spain,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,15,1754756100,
40622,14937,Lion Lauberbach,Lion,Lauberbach,Lion Lauberbach,lion-lauberbach,27,194,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/germany/lion-lauberbach,537,-1,Midfielder,90,90,0,887529600,Germany,eu,3,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,-1,1,0,1,33,0,0,90,1,90,0,0,0,30,0,0,0,-1,-1,-1,2,1754756100,
1839,14937,Patrick Pflücke,Patrick,Pflücke,Patrick Pflücke,patrick-pflucke,28,170,66,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/germany/patrick-pflucke,537,-1,Midfielder,90,0,90,849340800,Germany,eu,3,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,-1,1,1,0,33,0,0,0,0,0,0,0,0,30,0,90,0,-1,-1,-1,14,1754756100,
953268,14937,Moncef Zekri,Moncef,Zekri,Moncef Zekri,moncef-zekri,16,171,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/morocco/moncef-zekri,537,-1,Defender,0,0,0,1221894000,Morocco,eu,3,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,1754756100,
959477,14937,Ian Struyf,Ian,Struyf,Ian Struyf,ian-struyf,17,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/ian-struyf,537,-1,Defender,270,90,180,1187766000,Belgium,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,13,0,
769037,14937,Lovro Golič,Lovro,Golič,Lovro Golič,lovro-golic,19,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/slovenia/lovro-golic,537,-1,Defender,180,90,90,1141545600,Slovenia,eu,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.5,180,0,0,0,90,0,0,0,-1,-1,-1,11,0,
595066,14937,Ignacio Mirás Blanco,Ignacio,Mirás Blanco,Ignacio Mirás Blanco,ignacio-miras-blanco,0,186,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/spain/ignacio-miras-blanco,537,-1,Goalkeeper,270,90,180,0,Spain,eu,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,3,0,
153877,14937,Mory Konate,Mory,Konate,Mory Konate,mory-konate,31,191,84,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/guinea/mory-konate,537,-1,Midfielder,270,90,180,753350400,Guinea,eu,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,10,0,
918276,14937,Halil Özdemir,Halil,Özdemir,Halil Özdemir,halil-ozdemir,19,177,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/turkey/halil-ozdemir,537,-1,Forward,270,90,180,1124348400,Turkey,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,1,1,0,90,270,0,0.33,-1,-1,-1,9,0,
811023,14937,Bill Leeroy Antonio,Bill Leeroy,Antonio,Bill Antonio,bill-antonio,22,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/zimbabwe/bill-antonio,537,-1,Forward,270,90,180,1031036400,Zimbabwe,eu,3,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,0,0,0,33,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,8,0,
615540,14937,Ryan Teague,Ryan,Teague,Ryan Teague,ryan-teague,23,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/australia/ryan-teague,537,-1,Midfielder,270,90,180,1011859200,Australia,eu,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,7,0,
811022,14937,Bilal Bafdili,Bilal,Bafdili,Bilal Bafdili,bilal-bafdili,21,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/belgium/bilal-bafdili,537,-1,Midfielder,180,0,180,1091516400,Belgium,eu,3,1,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,-1,0.5,0.5,0,33,0,0,0,0,0,0,0,0,60,0,180,0,-1,-1,-1,6,1754756100,
819546,14937,Thérence Koudou,Thérence,Koudou,Thérence Koudou,therence-koudou,20,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/therence-koudou,537,-1,Defender,270,90,180,1102924800,France,eu,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.33,270,0,0,0,90,0,0,0,-1,-1,-1,5,0,
113780,14937,Maxence Maisonneuve,Maxence,Maisonneuve,Maxence Maisonneuve,maxence-maisonneuve,26,0,0,Pro League,Domestic League,2025/2026,2025,2026,0,https://footystats.org/players/france/maxence-maisonneuve,669434,-1,Defender,270,180,90,918720000,France,eu,3,2,1,0,0,0,1,0,1,3,2,1,0,0,0,0,0,-1,0,0,0,33,0,0,0,1,90,0,0,0,90,0,0,0,-1,-1,-1,1,1754825400,
